File Updated: 29-May-2025 16:31:49 
Data version 2.5 
Site:" Bondville, United States" 
Site_Code,Latitude,Longitude,Elevation_meters,Filter_ID,Start_Year_local,Start_Month_local,Start_Day_local,Start_hour_local,End_Year_local,End_Month_local,End_Day_local,End_hour_local,Hours_sampled,Parameter_Code,Parameter_Name,Value,Units,Analytical_MDL,MDL,UNC,Method_Code,Collection_Description,Analysis_Description,Conditions,Flag
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28101, Filter PM2.5 mass, 8.32, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,112,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28101, Filter PM2.5 mass, 6.11, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,112,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28101, Filter PM2.5 mass, 3.02, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,112,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28101, Filter PM2.5 mass, 0.72, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,112,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28101, Filter PM2.5 mass, 3.96, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,112,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28401, Sulfate Ion PM2.5, 0.66, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28401, Sulfate Ion PM2.5, 0.8, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28401, Sulfate Ion PM2.5, 0.06, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28401, Sulfate Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28401, Sulfate Ion PM2.5, 0.87, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28402, Nitrate Ion PM2.5, 0.43, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28402, Nitrate Ion PM2.5, 0.4, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28402, Nitrate Ion PM2.5, 0.35, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28402, Nitrate Ion PM2.5, 0.28, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28402, Nitrate Ion PM2.5, 0.36, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%; These nitrate concentrations collected on Teflon filters are likely biased low.,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28802, Ammonium Ion PM2.5, 0.26, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28802, Ammonium Ion PM2.5, 0.31, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28802, Ammonium Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28802, Ammonium Ion PM2.5, 0.05, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28802, Ammonium Ion PM2.5, 0.45, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28801, Sodium Ion PM2.5, 0.08, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28801, Sodium Ion PM2.5, 0.04, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28801, Sodium Ion PM2.5, 0.05, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28801, Sodium Ion PM2.5, 0.05, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28801, Sodium Ion PM2.5, 0.06, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28403, Phosphate Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28403, Phosphate Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28403, Phosphate Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28403, Phosphate Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28403, Phosphate Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28404, Nitrite Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28404, Nitrite Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28404, Nitrite Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28404, Nitrite Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28404, Nitrite Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28405, Bromide Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28405, Bromide Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28405, Bromide Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28405, Bromide Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28405, Bromide Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28803, Potassium Ion PM2.5, 0.12, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28803, Potassium Ion PM2.5, 0.06, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28803, Potassium Ion PM2.5, 0.05, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28803, Potassium Ion PM2.5, 0.04, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28803, Potassium Ion PM2.5, 0.06, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28804, Magnesium Ion PM2.5, 33.1, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28804, Magnesium Ion PM2.5, 87.1, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28804, Magnesium Ion PM2.5, 35.2, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28804, Magnesium Ion PM2.5, 14.2, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28804, Magnesium Ion PM2.5, 7, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28805, Calcium Ion PM2.5, 0.43, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28805, Calcium Ion PM2.5, 0.24, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28805, Calcium Ion PM2.5, 0.19, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28805, Calcium Ion PM2.5, 0.13, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28805, Calcium Ion PM2.5, 0.11, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28901, Lithium PM2.5, 0.11, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28901, Lithium PM2.5, 0.12, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28901, Lithium PM2.5, 0.02, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28901, Lithium PM2.5, 0.02, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28901, Lithium PM2.5, 0.02, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28804, Magnesium PM2.5, 130.09, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28804, Magnesium PM2.5, 46.79, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28804, Magnesium PM2.5, 8.38, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28804, Magnesium PM2.5, -4.78, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28804, Magnesium PM2.5, 28.22, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28902, Aluminum PM2.5, 64.32, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28902, Aluminum PM2.5, 20.64, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28902, Aluminum PM2.5, 2.99, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28902, Aluminum PM2.5, -2.33, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28902, Aluminum PM2.5, -3.14, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28903, Phosphorus PM2.5, 37.39, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28903, Phosphorus PM2.5, 16.64, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28903, Phosphorus PM2.5, 0.68, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28903, Phosphorus PM2.5, 2.62, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28903, Phosphorus PM2.5, 0.46, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0017, 2015,10,14,9,2015,10,23,9,24,28904, Titanium PM2.5, 1.9, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28904, Titanium PM2.5, 0.34, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
